,States,Years,Quarter,Pincodes,Rergistered_users
5223,Manipur,2019,1,795149,3182
5224,Manipur,2019,1,795010,3025
5225,Manipur,2019,2,795004,19706
5226,Manipur,2019,2,795001,7662
5227,Manipur,2019,2,795138,5616
5228,Manipur,2019,2,795133,4966
5229,Manipur,2019,2,795002,4424
5230,Manipur,2019,2,795103,4265
5231,Manipur,2019,2,795008,3990
5232,Manipur,2019,2,795148,3777
5233,Manipur,2019,2,795149,3589
5234,Manipur,2019,2,795010,3558
5235,Manipur,2019,3,795004,22710
5236,Manipur,2019,3,795001,8963
5237,Manipur,2019,3,795138,6388
5238,Manipur,2019,3,795133,5752
5239,Manipur,2019,3,795002,5070
5240,Manipur,2019,3,795103,5001
5241,Manipur,2019,3,795008,4684
5242,Manipur,2019,3,795148,4254
5243,Manipur,2019,3,795010,4102
5244,Manipur,2019,3,795149,3974
5245,Manipur,2019,4,795004,25471
5246,Manipur,2019,4,795001,10002
5247,Manipur,2019,4,795138,7206
5248,Manipur,2019,4,795133,6672
5249,Manipur,2019,4,795103,5745
5250,Manipur,2019,4,795002,5696
5251,Manipur,2019,4,795008,5365
5252,Manipur,2019,4,795148,4925
5253,Manipur,2019,4,795010,4709
5254,Manipur,2019,4,795149,4512
5255,Manipur,2020,1,795004,28400
5256,Manipur,2020,1,795001,11267
5257,Manipur,2020,1,795138,8206
5258,Manipur,2020,1,795133,7649
5259,Manipur,2020,1,795103,6635
5260,Manipur,2020,1,795002,6376
5261,Manipur,2020,1,795008,6066
5262,Manipur,2020,1,795148,5614
5263,Manipur,2020,1,795010,5397
5264,Manipur,2020,1,795149,5197
5265,Manipur,2020,2,795004,32442
5266,Manipur,2020,2,795001,13115
5267,Manipur,2020,2,795138,10076
5268,Manipur,2020,2,795133,9675
5269,Manipur,2020,2,795103,8426
5270,Manipur,2020,2,795002,7522
5271,Manipur,2020,2,795008,7283
5272,Manipur,2020,2,795148,6862
5273,Manipur,2020,2,795149,6744
5274,Manipur,2020,2,795010,6572
5275,Manipur,2020,3,795004,37728
5276,Manipur,2020,3,795001,15470
5277,Manipur,2020,3,795138,12056
5278,Manipur,2020,3,795133,11530
5279,Manipur,2020,3,795103,10017
5280,Manipur,2020,3,795002,8812
5281,Manipur,2020,3,795008,8766
5282,Manipur,2020,3,795148,8207
5283,Manipur,2020,3,795149,8206
5284,Manipur,2020,3,795010,8105
5285,Manipur,2020,4,795004,41917
5286,Manipur,2020,4,795001,17273
5287,Manipur,2020,4,795138,13264
5288,Manipur,2020,4,795133,12893
5289,Manipur,2020,4,795103,11106
5290,Manipur,2020,4,795008,9845
5291,Manipur,2020,4,795002,9803
5292,Manipur,2020,4,795148,9237
5293,Manipur,2020,4,795149,9058
5294,Manipur,2020,4,795010,9055
5295,Manipur,2021,1,795004,45367
5296,Manipur,2021,1,795001,18706
5297,Manipur,2021,1,795138,14339
5298,Manipur,2021,1,795133,13896
5299,Manipur,2021,1,795103,12018
5300,Manipur,2021,1,795008,10659
5301,Manipur,2021,1,795002,10577
5302,Manipur,2021,1,795148,10038
5303,Manipur,2021,1,795010,9835
5304,Manipur,2021,1,795149,9752
5305,Manipur,2021,2,795004,48527
5306,Manipur,2021,2,795001,19987
5307,Manipur,2021,2,795138,15383
5308,Manipur,2021,2,795133,14912
5309,Manipur,2021,2,795103,12882
5310,Manipur,2021,2,795008,11401
5311,Manipur,2021,2,795002,11348
5312,Manipur,2021,2,795148,10740
5313,Manipur,2021,2,795010,10542
5314,Manipur,2021,2,795149,10473
5315,Manipur,2021,3,795004,52013
5316,Manipur,2021,3,795001,21440
5317,Manipur,2021,3,795138,16512
5318,Manipur,2021,3,795133,16112
5319,Manipur,2021,3,795103,13914
5320,Manipur,2021,3,795008,12242
5321,Manipur,2021,3,795002,12236
5322,Manipur,2021,3,795148,11534
5323,Manipur,2021,3,795010,11378
5324,Manipur,2021,3,795149,11323
5325,Manipur,2021,4,795004,55504
5326,Manipur,2021,4,795001,22870
5327,Manipur,2021,4,795138,17655
5328,Manipur,2021,4,795133,17290
5329,Manipur,2021,4,795103,14898
5330,Manipur,2021,4,795002,13103
5331,Manipur,2021,4,795008,13084
5332,Manipur,2021,4,795148,12351
5333,Manipur,2021,4,795010,12210
5334,Manipur,2021,4,795149,12180
5335,Manipur,2022,1,795004,58698
5336,Manipur,2022,1,795001,24200
5337,Manipur,2022,1,795138,18698
5338,Manipur,2022,1,795133,18416
5339,Manipur,2022,1,795103,15858
5340,Manipur,2022,1,795002,13936
5341,Manipur,2022,1,795008,13884
5342,Manipur,2022,1,795148,13156
5343,Manipur,2022,1,795010,12970
5344,Manipur,2022,1,795149,12932
5345,Manipur,2022,2,795004,61814
5346,Manipur,2022,2,795001,25501
5347,Manipur,2022,2,795138,19715
5348,Manipur,2022,2,795133,19429
5349,Manipur,2022,2,795103,16787
5350,Manipur,2022,2,795002,14709
5351,Manipur,2022,2,795008,14659
5352,Manipur,2022,2,795148,13885
5353,Manipur,2022,2,795010,13673
5354,Manipur,2022,2,795149,13652
5355,Manipur,2022,3,795004,65086
5356,Manipur,2022,3,795001,26851
5357,Manipur,2022,3,795138,20753
5358,Manipur,2022,3,795133,20419
5359,Manipur,2022,3,795103,17684
5360,Manipur,2022,3,795002,15491
5361,Manipur,2022,3,795008,15410
5362,Manipur,2022,3,795148,14636
5363,Manipur,2022,3,795149,14379
5364,Manipur,2022,3,795010,14377
5365,Manipur,2022,4,795004,68237
5366,Manipur,2022,4,795001,28149
5367,Manipur,2022,4,795138,21736
5368,Manipur,2022,4,795133,21231
5369,Manipur,2022,4,795103,18448
5370,Manipur,2022,4,795002,16213
5371,Manipur,2022,4,795008,16111
5372,Manipur,2022,4,795148,15321
5373,Manipur,2022,4,795149,15025
5374,Manipur,2022,4,795010,15009
5375,Manipur,2023,1,795004,71219
5376,Manipur,2023,1,795001,29381
5377,Manipur,2023,1,795138,22719
5378,Manipur,2023,1,795133,22153
5379,Manipur,2023,1,795103,19287
5380,Manipur,2023,1,795002,16940
5381,Manipur,2023,1,795008,16826
5382,Manipur,2023,1,795148,16007
5383,Manipur,2023,1,795149,15692
5384,Manipur,2023,1,795010,15662
5385,Manipur,2023,2,795004,73902
5386,Manipur,2023,2,795001,30512
5387,Manipur,2023,2,795138,23606
5388,Manipur,2023,2,795133,23177
5389,Manipur,2023,2,795103,20138
5390,Manipur,2023,2,795002,17664
5391,Manipur,2023,2,795008,17497
5392,Manipur,2023,2,795148,16688
5393,Manipur,2023,2,795010,16376
5394,Manipur,2023,2,795149,16351
5395,Manipur,2023,3,795004,76833
5396,Manipur,2023,3,795001,31726
5397,Manipur,2023,3,795138,24595
5398,Manipur,2023,3,795133,24154
5399,Manipur,2023,3,795103,20981
5400,Manipur,2023,3,795002,18360
5401,Manipur,2023,3,795008,18221
5402,Manipur,2023,3,795148,17393
5403,Manipur,2023,3,795010,17035
5404,Manipur,2023,3,795149,17026
5405,Manipur,2023,4,795004,79881
5406,Manipur,2023,4,795001,32940
5407,Manipur,2023,4,795138,25609
5408,Manipur,2023,4,795133,25175
5409,Manipur,2023,4,795103,21890
5410,Manipur,2023,4,795002,19117
5411,Manipur,2023,4,795008,18981
5412,Manipur,2023,4,795148,18131
5413,Manipur,2023,4,795149,17803
5414,Manipur,2023,4,795010,17784
5415,Manipur,2024,1,795004,83182
5416,Manipur,2024,1,795001,34272
5417,Manipur,2024,1,795138,26720
5418,Manipur,2024,1,795133,26332
5419,Manipur,2024,1,795103,22901
5420,Manipur,2024,1,795002,19903
5421,Manipur,2024,1,795008,19753
5422,Manipur,2024,1,795148,18969
5423,Manipur,2024,1,795149,18627
5424,Manipur,2024,1,795010,18566
5425,Meghalaya,2018,1,793001,2493
5426,Meghalaya,2018,1,793002,1386
5427,Meghalaya,2018,1,794001,1033
5428,Meghalaya,2018,1,793210,999
5429,Meghalaya,2018,1,793011,943
5430,Meghalaya,2018,1,793101,908
5431,Meghalaya,2018,1,794105,855
5432,Meghalaya,2018,1,794101,752
5433,Meghalaya,2018,1,793007,646
5434,Meghalaya,2018,1,793004,613
5435,Meghalaya,2018,2,793001,3410
5436,Meghalaya,2018,2,793002,1857
5437,Meghalaya,2018,2,793210,1430
5438,Meghalaya,2018,2,794001,1415
5439,Meghalaya,2018,2,793101,1379
5440,Meghalaya,2018,2,793011,1320
5441,Meghalaya,2018,2,794105,1233
5442,Meghalaya,2018,2,794101,1144
5443,Meghalaya,2018,2,793007,895
5444,Meghalaya,2018,2,793004,878
5445,Meghalaya,2018,3,793001,4591
5446,Meghalaya,2018,3,793002,2453
5447,Meghalaya,2018,3,794001,2006
5448,Meghalaya,2018,3,793210,1964
5449,Meghalaya,2018,3,793101,1851
5450,Meghalaya,2018,3,793011,1798
5451,Meghalaya,2018,3,794105,1690
5452,Meghalaya,2018,3,794101,1597
5453,Meghalaya,2018,3,794104,1242
5454,Meghalaya,2018,3,793007,1209
5455,Meghalaya,2018,4,793001,5880
5456,Meghalaya,2018,4,793002,3195
5457,Meghalaya,2018,4,794001,2785
5458,Meghalaya,2018,4,793101,2480
5459,Meghalaya,2018,4,793210,2438
5460,Meghalaya,2018,4,793011,2340
5461,Meghalaya,2018,4,794105,2307
5462,Meghalaya,2018,4,794101,2184
5463,Meghalaya,2018,4,794104,1774
5464,Meghalaya,2018,4,793004,1600
5465,Meghalaya,2019,1,793001,7108
5466,Meghalaya,2019,1,793002,4005
5467,Meghalaya,2019,1,794001,3368
5468,Meghalaya,2019,1,793101,3084
5469,Meghalaya,2019,1,793210,2994
5470,Meghalaya,2019,1,793011,2947
5471,Meghalaya,2019,1,794105,2884
5472,Meghalaya,2019,1,794101,2675
5473,Meghalaya,2019,1,794104,2322
5474,Meghalaya,2019,1,793007,1970
5475,Meghalaya,2019,2,793001,8597
5476,Meghalaya,2019,2,793002,4984
5477,Meghalaya,2019,2,794001,4119
5478,Meghalaya,2019,2,793101,3703
5479,Meghalaya,2019,2,793210,3445
5480,Meghalaya,2019,2,794105,3435
5481,Meghalaya,2019,2,793011,3426
5482,Meghalaya,2019,2,794101,3166
5483,Meghalaya,2019,2,794104,2826
5484,Meghalaya,2019,2,793007,2315
5485,Meghalaya,2019,3,793001,10069
5486,Meghalaya,2019,3,793002,5866
5487,Meghalaya,2019,3,794001,4860
5488,Meghalaya,2019,3,793101,4254
5489,Meghalaya,2019,3,793011,4074
5490,Meghalaya,2019,3,794105,4031
5491,Meghalaya,2019,3,793210,3890
5492,Meghalaya,2019,3,794101,3736
5493,Meghalaya,2019,3,794104,3358
5494,Meghalaya,2019,3,793007,2747
5495,Meghalaya,2019,4,793001,11243
5496,Meghalaya,2019,4,793002,6629
5497,Meghalaya,2019,4,794001,5473
5498,Meghalaya,2019,4,793101,4803
5499,Meghalaya,2019,4,794105,4678
5500,Meghalaya,2019,4,793011,4575
5501,Meghalaya,2019,4,793210,4376
5502,Meghalaya,2019,4,794101,4209
5503,Meghalaya,2019,4,794104,3989
5504,Meghalaya,2019,4,793007,3067
5505,Meghalaya,2020,1,793001,12683
5506,Meghalaya,2020,1,793002,7456
5507,Meghalaya,2020,1,794001,6105
5508,Meghalaya,2020,1,793101,5466
5509,Meghalaya,2020,1,794105,5314
5510,Meghalaya,2020,1,793011,5248
5511,Meghalaya,2020,1,793210,4873
5512,Meghalaya,2020,1,794101,4682
5513,Meghalaya,2020,1,794104,4673
5514,Meghalaya,2020,1,793007,3524
5515,Meghalaya,2020,2,793001,14552
5516,Meghalaya,2020,2,793002,8623
5517,Meghalaya,2020,2,794001,7198
5518,Meghalaya,2020,2,794105,6521
5519,Meghalaya,2020,2,793011,6232
5520,Meghalaya,2020,2,793101,6219
5521,Meghalaya,2020,2,794104,6083
5522,Meghalaya,2020,2,794101,5464
5523,Meghalaya,2020,2,793210,5434
5524,Meghalaya,2020,2,793007,4166
5525,Meghalaya,2020,3,793001,16464
5526,Meghalaya,2020,3,793002,9658
5527,Meghalaya,2020,3,794001,8252
5528,Meghalaya,2020,3,794105,7516
5529,Meghalaya,2020,3,793011,7165
5530,Meghalaya,2020,3,794104,7151
5531,Meghalaya,2020,3,793101,6925
5532,Meghalaya,2020,3,794101,6212
5533,Meghalaya,2020,3,793210,6014
5534,Meghalaya,2020,3,793150,4865
5535,Meghalaya,2020,4,793001,18247
5536,Meghalaya,2020,4,793002,10753
5537,Meghalaya,2020,4,794001,9064
5538,Meghalaya,2020,4,794105,8293
5539,Meghalaya,2020,4,794104,8140
5540,Meghalaya,2020,4,793011,8005
5541,Meghalaya,2020,4,793101,7641
5542,Meghalaya,2020,4,794101,6857
5543,Meghalaya,2020,4,793210,6558
5544,Meghalaya,2020,4,793150,5486
5545,Meghalaya,2021,1,793001,19753
5546,Meghalaya,2021,1,793002,11566
5547,Meghalaya,2021,1,794001,9727
5548,Meghalaya,2021,1,794105,9011
5549,Meghalaya,2021,1,794104,8869
5550,Meghalaya,2021,1,793011,8646
5551,Meghalaya,2021,1,793101,8317
5552,Meghalaya,2021,1,794101,7337
5553,Meghalaya,2021,1,793210,7113
5554,Meghalaya,2021,1,793150,5969
5555,Meghalaya,2021,2,793001,21124
5556,Meghalaya,2021,2,793002,12348
5557,Meghalaya,2021,2,794001,10389
5558,Meghalaya,2021,2,794105,9742
5559,Meghalaya,2021,2,794104,9602
5560,Meghalaya,2021,2,793011,9244
5561,Meghalaya,2021,2,793101,8921
5562,Meghalaya,2021,2,794101,7866
5563,Meghalaya,2021,2,793210,7644
5564,Meghalaya,2021,2,793150,6477
5565,Meghalaya,2021,3,793001,22612
5566,Meghalaya,2021,3,793002,13223
5567,Meghalaya,2021,3,794001,11130
5568,Meghalaya,2021,3,794105,10597
5569,Meghalaya,2021,3,794104,10547
5570,Meghalaya,2021,3,793011,9914
5571,Meghalaya,2021,3,793101,9665
5572,Meghalaya,2021,3,794101,8448
5573,Meghalaya,2021,3,793210,8257
5574,Meghalaya,2021,3,793150,7068
5575,Meghalaya,2021,4,793001,24127
5576,Meghalaya,2021,4,793002,14142
5577,Meghalaya,2021,4,794001,11874
5578,Meghalaya,2021,4,794105,11487
5579,Meghalaya,2021,4,794104,11446
5580,Meghalaya,2021,4,793011,10570
5581,Meghalaya,2021,4,793101,10353
5582,Meghalaya,2021,4,794101,9032
5583,Meghalaya,2021,4,793210,8857
5584,Meghalaya,2021,4,793150,7635
5585,Meghalaya,2022,1,793001,25549
5586,Meghalaya,2022,1,793002,14982
5587,Meghalaya,2022,1,794001,12581
5588,Meghalaya,2022,1,794104,12299
5589,Meghalaya,2022,1,794105,12278
5590,Meghalaya,2022,1,793011,11198
5591,Meghalaya,2022,1,793101,11049
5592,Meghalaya,2022,1,794101,9581
5593,Meghalaya,2022,1,793210,9469
5594,Meghalaya,2022,1,793150,8140
5595,Meghalaya,2022,2,793001,26896
5596,Meghalaya,2022,2,793002,15794
5597,Meghalaya,2022,2,794001,13275
5598,Meghalaya,2022,2,794104,13038
5599,Meghalaya,2022,2,794105,13006
5600,Meghalaya,2022,2,793011,11798
5601,Meghalaya,2022,2,793101,11696
5602,Meghalaya,2022,2,794101,10115
5603,Meghalaya,2022,2,793210,10028
5604,Meghalaya,2022,2,793150,8576
5605,Meghalaya,2022,3,793001,28296
5606,Meghalaya,2022,3,793002,16624
5607,Meghalaya,2022,3,794001,13969
5608,Meghalaya,2022,3,794104,13803
5609,Meghalaya,2022,3,794105,13711
5610,Meghalaya,2022,3,793011,12419
5611,Meghalaya,2022,3,793101,12305
5612,Meghalaya,2022,3,794101,10631
5613,Meghalaya,2022,3,793210,10565
5614,Meghalaya,2022,3,793150,8991
5615,Meghalaya,2022,4,793001,29682
5616,Meghalaya,2022,4,793002,17452
5617,Meghalaya,2022,4,794001,14596
5618,Meghalaya,2022,4,794104,14408
5619,Meghalaya,2022,4,794105,14338
5620,Meghalaya,2022,4,793011,13052
5621,Meghalaya,2022,4,793101,12917
5622,Meghalaya,2022,4,794101,11082
5623,Meghalaya,2022,4,793210,11069
5624,Meghalaya,2022,4,793150,9332
5625,Meghalaya,2023,1,793001,30984
5626,Meghalaya,2023,1,793002,18216
5627,Meghalaya,2023,1,794001,15236
5628,Meghalaya,2023,1,794104,15143
5629,Meghalaya,2023,1,794105,15093
5630,Meghalaya,2023,1,793011,13649
5631,Meghalaya,2023,1,793101,13552
5632,Meghalaya,2023,1,793210,11590
5633,Meghalaya,2023,1,794101,11553
5634,Meghalaya,2023,1,793150,9742
5635,Meghalaya,2023,2,793001,32160
5636,Meghalaya,2023,2,793002,18905
5637,Meghalaya,2023,2,794104,15992
5638,Meghalaya,2023,2,794105,15823
5639,Meghalaya,2023,2,794001,15770
5640,Meghalaya,2023,2,793011,14174
5641,Meghalaya,2023,2,793101,14113
5642,Meghalaya,2023,2,793210,12143
5643,Meghalaya,2023,2,794101,12034
5644,Meghalaya,2023,2,793150,10217
5645,Meghalaya,2023,3,793001,33371
5646,Meghalaya,2023,3,793002,19635
5647,Meghalaya,2023,3,794104,16744
5648,Meghalaya,2023,3,794105,16563
5649,Meghalaya,2023,3,794001,16399
5650,Meghalaya,2023,3,793011,14728
5651,Meghalaya,2023,3,793101,14692
5652,Meghalaya,2023,3,793210,12660
5653,Meghalaya,2023,3,794101,12534
5654,Meghalaya,2023,3,793150,10672
5655,Meghalaya,2023,4,793001,34548
5656,Meghalaya,2023,4,793002,20370
5657,Meghalaya,2023,4,794104,17453
5658,Meghalaya,2023,4,794105,17260
5659,Meghalaya,2023,4,794001,16969
5660,Meghalaya,2023,4,793011,15264
5661,Meghalaya,2023,4,793101,15249
5662,Meghalaya,2023,4,793210,13126
5663,Meghalaya,2023,4,794101,12989
5664,Meghalaya,2023,4,793150,11117
5665,Meghalaya,2024,1,793001,35904
5666,Meghalaya,2024,1,793002,21141
5667,Meghalaya,2024,1,794104,18348
5668,Meghalaya,2024,1,794105,18068
5669,Meghalaya,2024,1,794001,17631
5670,Meghalaya,2024,1,793101,15911
5671,Meghalaya,2024,1,793011,15879
5672,Meghalaya,2024,1,793210,13709
5673,Meghalaya,2024,1,794101,13540
5674,Meghalaya,2024,1,793150,11650
5675,Mizoram,2018,1,796005,1339
5676,Mizoram,2018,1,796009,1181
5677,Mizoram,2018,1,796012,662
5678,Mizoram,2018,1,796701,515
5679,Mizoram,2018,1,796017,393
5680,Mizoram,2018,1,796014,301
5681,Mizoram,2018,1,796008,296
5682,Mizoram,2018,1,796321,280
5683,Mizoram,2018,1,796081,221
5684,Mizoram,2018,1,796181,211
5685,Mizoram,2018,2,796005,1779
5686,Mizoram,2018,2,796009,1576
5687,Mizoram,2018,2,796012,856
5688,Mizoram,2018,2,796701,710
5689,Mizoram,2018,2,796017,615
5690,Mizoram,2018,2,796008,454
5691,Mizoram,2018,2,796014,413
5692,Mizoram,2018,2,796321,375
5693,Mizoram,2018,2,796081,315
5694,Mizoram,2018,2,796181,315
5695,Mizoram,2018,3,796005,2357
5696,Mizoram,2018,3,796009,2149
5697,Mizoram,2018,3,796012,1105
5698,Mizoram,2018,3,796701,992
5699,Mizoram,2018,3,796017,910
5700,Mizoram,2018,3,796008,637
5701,Mizoram,2018,3,796014,582
5702,Mizoram,2018,3,796321,523
5703,Mizoram,2018,3,796081,480
5704,Mizoram,2018,3,796181,467
5705,Mizoram,2018,4,796005,3120
5706,Mizoram,2018,4,796009,2834
5707,Mizoram,2018,4,796012,1421
5708,Mizoram,2018,4,796701,1379
5709,Mizoram,2018,4,796017,1233
5710,Mizoram,2018,4,796008,874
5711,Mizoram,2018,4,796014,718
5712,Mizoram,2018,4,796321,694
5713,Mizoram,2018,4,796081,651
5714,Mizoram,2018,4,796181,627
5715,Mizoram,2019,1,796005,3769
5716,Mizoram,2019,1,796009,3457
5717,Mizoram,2019,1,796012,1670
5718,Mizoram,2019,1,796701,1651
5719,Mizoram,2019,1,796017,1477
5720,Mizoram,2019,1,796008,1074
5721,Mizoram,2019,1,796014,864
5722,Mizoram,2019,1,796081,807
5723,Mizoram,2019,1,796321,803
5724,Mizoram,2019,1,796181,752
5725,Mizoram,2019,2,796005,4439
5726,Mizoram,2019,2,796009,4143
5727,Mizoram,2019,2,796701,2033
5728,Mizoram,2019,2,796012,1919
5729,Mizoram,2019,2,796017,1781
5730,Mizoram,2019,2,796008,1267
5731,Mizoram,2019,2,796014,1001
5732,Mizoram,2019,2,796081,972
5733,Mizoram,2019,2,796321,948
5734,Mizoram,2019,2,796181,925
5735,Mizoram,2019,3,796005,5357
5736,Mizoram,2019,3,796009,5022
5737,Mizoram,2019,3,796701,2408
5738,Mizoram,2019,3,796012,2285
5739,Mizoram,2019,3,796017,2046
5740,Mizoram,2019,3,796008,1521
5741,Mizoram,2019,3,796081,1182
5742,Mizoram,2019,3,796772,1173
5743,Mizoram,2019,3,796014,1168
5744,Mizoram,2019,3,796321,1137
5745,Mizoram,2019,4,796005,6157
5746,Mizoram,2019,4,796009,5779
5747,Mizoram,2019,4,796701,2825
5748,Mizoram,2019,4,796012,2628
5749,Mizoram,2019,4,796017,2308
5750,Mizoram,2019,4,796008,1752
5751,Mizoram,2019,4,796772,1401
5752,Mizoram,2019,4,796081,1369
5753,Mizoram,2019,4,796014,1358
5754,Mizoram,2019,4,796321,1339
5755,Mizoram,2020,1,796005,7161
5756,Mizoram,2020,1,796009,6674
5757,Mizoram,2020,1,796701,3352
5758,Mizoram,2020,1,796012,3014
5759,Mizoram,2020,1,796017,2613
5760,Mizoram,2020,1,796008,2034
5761,Mizoram,2020,1,796772,1698
5762,Mizoram,2020,1,796081,1622
5763,Mizoram,2020,1,796014,1591
5764,Mizoram,2020,1,796321,1576
5765,Mizoram,2020,2,796005,8374
5766,Mizoram,2020,2,796009,7831
5767,Mizoram,2020,2,796701,3962
5768,Mizoram,2020,2,796012,3500
5769,Mizoram,2020,2,796017,3053
5770,Mizoram,2020,2,796008,2433
5771,Mizoram,2020,2,796772,2068
5772,Mizoram,2020,2,796081,1939
5773,Mizoram,2020,2,796321,1916
5774,Mizoram,2020,2,796014,1830
5775,Mizoram,2020,3,796005,10284
5776,Mizoram,2020,3,796009,9358
5777,Mizoram,2020,3,796701,4775
5778,Mizoram,2020,3,796012,4268
5779,Mizoram,2020,3,796017,3702
5780,Mizoram,2020,3,796008,3104
5781,Mizoram,2020,3,796772,2679
5782,Mizoram,2020,3,796081,2414
5783,Mizoram,2020,3,796321,2410
5784,Mizoram,2020,3,796014,2245
5785,Mizoram,2020,4,796005,11766
5786,Mizoram,2020,4,796009,10691
5787,Mizoram,2020,4,796701,5485
5788,Mizoram,2020,4,796012,4956
5789,Mizoram,2020,4,796017,4253
5790,Mizoram,2020,4,796008,3552
5791,Mizoram,2020,4,796772,3113
5792,Mizoram,2020,4,796321,2781
5793,Mizoram,2020,4,796081,2745
5794,Mizoram,2020,4,796014,2507
5795,Mizoram,2021,1,796005,12750
5796,Mizoram,2021,1,796009,11596
5797,Mizoram,2021,1,796701,5955
5798,Mizoram,2021,1,796012,5408
5799,Mizoram,2021,1,796017,4636
5800,Mizoram,2021,1,796008,3862
5801,Mizoram,2021,1,796772,3400
5802,Mizoram,2021,1,796321,3045
5803,Mizoram,2021,1,796081,2988
5804,Mizoram,2021,1,796014,2744
5805,Mizoram,2021,2,796005,13677
5806,Mizoram,2021,2,796009,12453
5807,Mizoram,2021,2,796701,6414
5808,Mizoram,2021,2,796012,5816
5809,Mizoram,2021,2,796017,4992
5810,Mizoram,2021,2,796008,4149
5811,Mizoram,2021,2,796772,3654
5812,Mizoram,2021,2,796321,3287
5813,Mizoram,2021,2,796081,3224
